instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|41712,41712,NIFTY2651223300CE,NIFTY,855.15,2026-05-12,23300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41713,41713,NIFTY2651223300PE,NIFTY,73.25,2026-05-12,23300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41716,41716,NIFTY2651223350CE,NIFTY,813.75,2026-05-12,23350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41717,41717,NIFTY2651223350PE,NIFTY,81.5,2026-05-12,23350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41722,41722,NIFTY2651223400CE,NIFTY,751.1,2026-05-12,23400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41723,41723,NIFTY2651223400PE,NIFTY,90.6,2026-05-12,23400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41724,41724,NIFTY2651223450CE,NIFTY,722.65,2026-05-12,23450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41725,41725,NIFTY2651223450PE,NIFTY,96.9,2026-05-12,23450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41726,41726,NIFTY2651223500CE,NIFTY,664.0,2026-05-12,23500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41729,41729,NIFTY2651223500PE,NIFTY,109.7,2026-05-12,23500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41730,41730,NIFTY2651223550CE,NIFTY,648.6,2026-05-12,23550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41731,41731,NIFTY2651223550PE,NIFTY,120.35,2026-05-12,23550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41734,41734,NIFTY2651223600CE,NIFTY,597.5,2026-05-12,23600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41735,41735,NIFTY2651223600PE,NIFTY,130.65,2026-05-12,23600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41736,41736,NIFTY2651223650CE,NIFTY,569.4,2026-05-12,23650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41737,41737,NIFTY2651223650PE,NIFTY,144.8,2026-05-12,23650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41738,41738,NIFTY2651223700CE,NIFTY,515.6,2026-05-12,23700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41739,41739,NIFTY2651223700PE,NIFTY,159.35,2026-05-12,23700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41740,41740,NIFTY2651223750CE,NIFTY,489.3,2026-05-12,23750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41741,41741,NIFTY2651223750PE,NIFTY,174.2,2026-05-12,23750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41742,41742,NIFTY2651223800CE,NIFTY,458.85,2026-05-12,23800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41743,41743,NIFTY2651223800PE,NIFTY,190.25,2026-05-12,23800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41744,41744,NIFTY2651223850CE,NIFTY,425.7,2026-05-12,23850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41745,41745,NIFTY2651223850PE,NIFTY,209.05,2026-05-12,23850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41746,41746,NIFTY2651223900CE,NIFTY,394.25,2026-05-12,23900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41747,41747,NIFTY2651223900PE,NIFTY,226.4,2026-05-12,23900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41748,41748,NIFTY2651223950CE,NIFTY,365.4,2026-05-12,23950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41749,41749,NIFTY2651223950PE,NIFTY,247.7,2026-05-12,23950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41754,41754,NIFTY2651224000CE,NIFTY,334.55,2026-05-12,24000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41755,41755,NIFTY2651224000PE,NIFTY,268.0,2026-05-12,24000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41756,41756,NIFTY2651224050CE,NIFTY,310.65,2026-05-12,24050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41757,41757,NIFTY2651224050PE,NIFTY,291.95,2026-05-12,24050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41758,41758,NIFTY2651224100CE,NIFTY,285.3,2026-05-12,24100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41759,41759,NIFTY2651224100PE,NIFTY,313.6,2026-05-12,24100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41760,41760,NIFTY2651224150CE,NIFTY,260.45,2026-05-12,24150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41761,41761,NIFTY2651224150PE,NIFTY,335.75,2026-05-12,24150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41762,41762,NIFTY2651224200CE,NIFTY,236.65,2026-05-12,24200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41763,41763,NIFTY2651224200PE,NIFTY,367.45,2026-05-12,24200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41774,41774,NIFTY2651224250CE,NIFTY,215.75,2026-05-12,24250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41777,41777,NIFTY2651224250PE,NIFTY,398.6,2026-05-12,24250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41778,41778,NIFTY2651224300CE,NIFTY,193.0,2026-05-12,24300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41779,41779,NIFTY2651224300PE,NIFTY,423.2,2026-05-12,24300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41784,41784,NIFTY2651224350CE,NIFTY,174.9,2026-05-12,24350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41785,41785,NIFTY2651224350PE,NIFTY,455.15,2026-05-12,24350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41788,41788,NIFTY2651224400CE,NIFTY,156.2,2026-05-12,24400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41789,41789,NIFTY2651224400PE,NIFTY,490.2,2026-05-12,24400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41790,41790,NIFTY2651224450CE,NIFTY,140.55,2026-05-12,24450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41791,41791,NIFTY2651224450PE,NIFTY,516.0,2026-05-12,24450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41794,41794,NIFTY2651224500CE,NIFTY,124.75,2026-05-12,24500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41795,41795,NIFTY2651224500PE,NIFTY,563.35,2026-05-12,24500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41800,41800,NIFTY2651224550CE,NIFTY,111.6,2026-05-12,24550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41801,41801,NIFTY2651224550PE,NIFTY,588.8,2026-05-12,24550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41802,41802,NIFTY2651224600CE,NIFTY,97.7,2026-05-12,24600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41803,41803,NIFTY2651224600PE,NIFTY,616.8,2026-05-12,24600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41804,41804,NIFTY2651224650CE,NIFTY,88.4,2026-05-12,24650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41805,41805,NIFTY2651224650PE,NIFTY,663.2,2026-05-12,24650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41814,41814,NIFTY2651224700CE,NIFTY,76.0,2026-05-12,24700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41815,41815,NIFTY2651224700PE,NIFTY,706.6,2026-05-12,24700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41816,41816,NIFTY2651224750CE,NIFTY,68.45,2026-05-12,24750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41817,41817,NIFTY2651224750PE,NIFTY,841.4,2026-05-12,24750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41824,41824,NIFTY2651224800CE,NIFTY,59.6,2026-05-12,24800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41825,41825,NIFTY2651224800PE,NIFTY,773.7,2026-05-12,24800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41826,41826,NIFTY2651224850CE,NIFTY,52.55,2026-05-12,24850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41827,41827,NIFTY2651224850PE,NIFTY,830.45,2026-05-12,24850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41828,41828,NIFTY2651224900CE,NIFTY,46.1,2026-05-12,24900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41829,41829,NIFTY2651224900PE,NIFTY,852.0,2026-05-12,24900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41830,41830,NIFTY2651224950CE,NIFTY,39.7,2026-05-12,24950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41831,41831,NIFTY2651224950PE,NIFTY,882.9,2026-05-12,24950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41832,41832,NIFTY2651225000CE,NIFTY,34.35,2026-05-12,25000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41833,41833,NIFTY2651225000PE,NIFTY,973.15,2026-05-12,25000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41846,41846,NIFTY2651225050CE,NIFTY,30.55,2026-05-12,25050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41847,41847,NIFTY2651225050PE,NIFTY,635.55,2026-05-12,25050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41848,41848,NIFTY2651225100CE,NIFTY,26.2,2026-05-12,25100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41849,41849,NIFTY2651225100PE,NIFTY,1059.2,2026-05-12,25100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41852,41852,NIFTY2651225150CE,NIFTY,22.6,2026-05-12,25150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41853,41853,NIFTY2651225150PE,NIFTY,695.05,2026-05-12,25150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41854,41854,NIFTY2651225200CE,NIFTY,19.65,2026-05-12,25200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41859,41859,NIFTY2651225200PE,NIFTY,990.15,2026-05-12,25200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41860,41860,NIFTY2651225250CE,NIFTY,17.15,2026-05-12,25250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41861,41861,NIFTY2651225250PE,NIFTY,2003.95,2026-05-12,25250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41862,41862,NIFTY2651225300CE,NIFTY,14.55,2026-05-12,25300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41863,41863,NIFTY2651225300PE,NIFTY,1470.0,2026-05-12,25300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41864,41864,NIFTY2651225350CE,NIFTY,13.0,2026-05-12,25350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41865,41865,NIFTY2651225350PE,NIFTY,2098.25,2026-05-12,25350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41866,41866,NIFTY2651225400CE,NIFTY,11.0,2026-05-12,25400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41869,41869,NIFTY2651225400PE,NIFTY,1500.0,2026-05-12,25400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41870,41870,NIFTY2651225450CE,NIFTY,9.8,2026-05-12,25450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41871,41871,NIFTY2651225450PE,NIFTY,1610.0,2026-05-12,25450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41880,41880,NIFTY2651225500CE,NIFTY,8.35,2026-05-12,25500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41883,41883,NIFTY2651225500PE,NIFTY,1460.1,2026-05-12,25500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41885,41885,NIFTY2651225550CE,NIFTY,7.5,2026-05-12,25550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41886,41886,NIFTY2651225550PE,NIFTY,2289.0,2026-05-12,25550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41888,41888,NIFTY2651225600CE,NIFTY,6.45,2026-05-12,25600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41889,41889,NIFTY2651225600PE,NIFTY,1521.55,2026-05-12,25600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41890,41890,NIFTY2651225650CE,NIFTY,5.75,2026-05-12,25650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41891,41891,NIFTY2651225650PE,NIFTY,2385.25,2026-05-12,25650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41898,41898,NIFTY2651225700CE,NIFTY,4.9,2026-05-12,25700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41901,41901,NIFTY2651225700PE,NIFTY,1760.0,2026-05-12,25700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41902,41902,NIFTY2651225750CE,NIFTY,4.45,2026-05-12,25750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41903,41903,NIFTY2651225750PE,NIFTY,1751.4,2026-05-12,25750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41904,41904,NIFTY2651225800CE,NIFTY,3.9,2026-05-12,25800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41905,41905,NIFTY2651225800PE,NIFTY,1840.0,2026-05-12,25800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41906,41906,NIFTY2651225850CE,NIFTY,3.3,2026-05-12,25850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41907,41907,NIFTY2651225850PE,NIFTY,2579.2,2026-05-12,25850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41922,41922,NIFTY2651225900CE,NIFTY,2.7,2026-05-12,25900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41923,41923,NIFTY2651225900PE,NIFTY,2627.9,2026-05-12,25900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41924,41924,NIFTY2651225950CE,NIFTY,2.3,2026-05-12,25950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41925,41925,NIFTY2651225950PE,NIFTY,2676.7,2026-05-12,25950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41926,41926,NIFTY2651226000CE,NIFTY,2.1,2026-05-12,26000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41927,41927,NIFTY2651226000PE,NIFTY,1910.4,2026-05-12,26000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41928,41928,NIFTY2651226050CE,NIFTY,2.4,2026-05-12,26050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41929,41929,NIFTY2651226050PE,NIFTY,2774.55,2026-05-12,26050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41930,41930,NIFTY2651226100CE,NIFTY,1.85,2026-05-12,26100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41931,41931,NIFTY2651226100PE,NIFTY,1960.0,2026-05-12,26100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41932,41932,NIFTY2651226150CE,NIFTY,1.9,2026-05-12,26150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41933,41933,NIFTY2651226150PE,NIFTY,2872.65,2026-05-12,26150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41937,41937,NIFTY2651226200CE,NIFTY,1.65,2026-05-12,26200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41938,41938,NIFTY2651226200PE,NIFTY,2921.8,2026-05-12,26200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41944,41944,NIFTY2651226250CE,NIFTY,1.55,2026-05-12,26250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41945,41945,NIFTY2651226250PE,NIFTY,2971.0,2026-05-12,26250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41956,41956,NIFTY2651226300CE,NIFTY,1.55,2026-05-12,26300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41957,41957,NIFTY2651226300PE,NIFTY,2110.45,2026-05-12,26300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41958,41958,NIFTY2651226350CE,NIFTY,1.9,2026-05-12,26350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41959,41959,NIFTY2651226350PE,NIFTY,3069.55,2026-05-12,26350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41960,41960,NIFTY2651226400CE,NIFTY,1.55,2026-05-12,26400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41961,41961,NIFTY2651226400PE,NIFTY,3118.85,2026-05-12,26400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41962,41962,NIFTY2651226450CE,NIFTY,1.5,2026-05-12,26450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41963,41963,NIFTY2651226450PE,NIFTY,3168.2,2026-05-12,26450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41974,41974,NIFTY2651226500CE,NIFTY,1.5,2026-05-12,26500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41978,41978,NIFTY2651226500PE,NIFTY,3217.6,2026-05-12,26500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|41979,41979,NIFTY2651226550CE,NIFTY,1.65,2026-05-12,26550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|41980,41980,NIFTY2651226550PE,NIFTY,3267.0,2026-05-12,26550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51216,51216,NIFTY2651921400CE,NIFTY,0.0,2026-05-19,21400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51217,51217,NIFTY2651921400PE,NIFTY,0.0,2026-05-19,21400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51218,51218,NIFTY2651921450CE,NIFTY,0.0,2026-05-19,21450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51219,51219,NIFTY2651921450PE,NIFTY,0.0,2026-05-19,21450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51220,51220,NIFTY2651921500CE,NIFTY,0.0,2026-05-19,21500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51221,51221,NIFTY2651921500PE,NIFTY,0.0,2026-05-19,21500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51222,51222,NIFTY2651921550CE,NIFTY,0.0,2026-05-19,21550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51223,51223,NIFTY2651921550PE,NIFTY,0.0,2026-05-19,21550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51236,51236,NIFTY2651921600CE,NIFTY,0.0,2026-05-19,21600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51237,51237,NIFTY2651921600PE,NIFTY,0.0,2026-05-19,21600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51238,51238,NIFTY2651921650CE,NIFTY,0.0,2026-05-19,21650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51239,51239,NIFTY2651921650PE,NIFTY,0.0,2026-05-19,21650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51240,51240,NIFTY2651921700CE,NIFTY,0.0,2026-05-19,21700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51241,51241,NIFTY2651921700PE,NIFTY,0.0,2026-05-19,21700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51242,51242,NIFTY2651921750CE,NIFTY,0.0,2026-05-19,21750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51243,51243,NIFTY2651921750PE,NIFTY,0.0,2026-05-19,21750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51244,51244,NIFTY2651921800CE,NIFTY,0.0,2026-05-19,21800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51245,51245,NIFTY2651921800PE,NIFTY,0.0,2026-05-19,21800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51246,51246,NIFTY2651921850CE,NIFTY,0.0,2026-05-19,21850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51248,51248,NIFTY2651921850PE,NIFTY,0.0,2026-05-19,21850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51249,51249,NIFTY2651921900CE,NIFTY,0.0,2026-05-19,21900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51251,51251,NIFTY2651921900PE,NIFTY,0.0,2026-05-19,21900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51252,51252,NIFTY2651921950CE,NIFTY,0.0,2026-05-19,21950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51253,51253,NIFTY2651921950PE,NIFTY,0.0,2026-05-19,21950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51254,51254,NIFTY2651922000CE,NIFTY,0.0,2026-05-19,22000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51255,51255,NIFTY2651922000PE,NIFTY,0.0,2026-05-19,22000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51256,51256,NIFTY2651922050CE,NIFTY,0.0,2026-05-19,22050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51257,51257,NIFTY2651922050PE,NIFTY,0.0,2026-05-19,22050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51258,51258,NIFTY2651922100CE,NIFTY,1902.15,2026-05-19,22100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51259,51259,NIFTY2651922100PE,NIFTY,23.15,2026-05-19,22100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51260,51260,NIFTY2651922150CE,NIFTY,1856.1,2026-05-19,22150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51261,51261,NIFTY2651922150PE,NIFTY,40.35,2026-05-19,22150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51263,51263,NIFTY2651922200CE,NIFTY,1810.3,2026-05-19,22200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51265,51265,NIFTY2651922200PE,NIFTY,24.4,2026-05-19,22200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51266,51266,NIFTY2651922250CE,NIFTY,1764.85,2026-05-19,22250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51267,51267,NIFTY2651922250PE,NIFTY,48.6,2026-05-19,22250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51268,51268,NIFTY2651922300CE,NIFTY,1719.75,2026-05-19,22300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51269,51269,NIFTY2651922300PE,NIFTY,29.5,2026-05-19,22300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51270,51270,NIFTY2651922350CE,NIFTY,1675.0,2026-05-19,22350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51271,51271,NIFTY2651922350PE,NIFTY,58.15,2026-05-19,22350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51272,51272,NIFTY2651922400CE,NIFTY,1630.55,2026-05-19,22400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51273,51273,NIFTY2651922400PE,NIFTY,35.75,2026-05-19,22400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51274,51274,NIFTY2651922450CE,NIFTY,1586.55,2026-05-19,22450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51275,51275,NIFTY2651922450PE,NIFTY,69.15,2026-05-19,22450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51276,51276,NIFTY2651922500CE,NIFTY,1889.8,2026-05-19,22500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51277,51277,NIFTY2651922500PE,NIFTY,40.3,2026-05-19,22500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51278,51278,NIFTY2651922550CE,NIFTY,1499.75,2026-05-19,22550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51279,51279,NIFTY2651922550PE,NIFTY,81.8,2026-05-19,22550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51282,51282,NIFTY2651922600CE,NIFTY,1457.0,2026-05-19,22600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51283,51283,NIFTY2651922600PE,NIFTY,48.45,2026-05-19,22600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51285,51285,NIFTY2651922650CE,NIFTY,1414.7,2026-05-19,22650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51286,51286,NIFTY2651922650PE,NIFTY,96.2,2026-05-19,22650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51296,51296,NIFTY2651922700CE,NIFTY,1372.85,2026-05-19,22700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51297,51297,NIFTY2651922700PE,NIFTY,55.0,2026-05-19,22700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51300,51300,NIFTY2651922750CE,NIFTY,1331.55,2026-05-19,22750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51301,51301,NIFTY2651922750PE,NIFTY,112.5,2026-05-19,22750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51302,51302,NIFTY2651922800CE,NIFTY,1290.75,2026-05-19,22800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51303,51303,NIFTY2651922800PE,NIFTY,63.05,2026-05-19,22800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51304,51304,NIFTY2651922850CE,NIFTY,1250.45,2026-05-19,22850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51305,51305,NIFTY2651922850PE,NIFTY,130.85,2026-05-19,22850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51306,51306,NIFTY2651922900CE,NIFTY,1210.75,2026-05-19,22900.0,0.05,65.0,OPTIDX,CE,NSE_FO
